customer_id,campaign,channel,customer_segment,budget,clicks,impressions,conversions,customer_acquisition_cost,revenue_generated,roas
9111,Campaign_D,Email,Returning Customer,2123.56,37,969,0,51.99,608.22,0.29
9112,Campaign_C,Email,Loyal Customer,8984.48,48,1042,0,81.97,741.28,0.08
9113,Campaign_B,Social Media,Returning Customer,2253.3,46,977,0,95.97,1055.15,0.47
9114,Campaign_C,Display Ads,Returning Customer,6403.06,38,958,0,73.04,450.55,0.07
9115,Campaign_B,Social Media,Loyal Customer,8819.57,44,1001,0,27.62,893.13,0.1
9116,Campaign_A,Social Media,Loyal Customer,445.64,48,981,1,44.48,933.06,2.09
9117,Campaign_A,Email,Returning Customer,8305.04,53,965,0,59.86,333.15,0.04
9118,Campaign_D,Social Media,Loyal Customer,4164.93,43,946,1,88.43,192.97,0.05
9119,Campaign_B,Email,Loyal Customer,6613.95,70,1010,0,59.3,247.19,0.04
9120,Campaign_A,Social Media,Loyal Customer,3786.81,37,1032,0,54.22,31.73,0.01
9121,Campaign_B,Search Ads,Returning Customer,6985.61,48,1044,1,33.37,1126.66,0.16
9122,Campaign_A,Display Ads,Returning Customer,2617.52,58,1001,1,54.96,1214.19,0.46
9123,Campaign_C,Display Ads,Loyal Customer,317.11,40,1043,0,38.68,1199.41,3.78
9124,Campaign_A,Email,New Customer,9483.1,44,1067,0,60.8,1394.98,0.15
9125,Campaign_D,Search Ads,Loyal Customer,262.04,55,1056,1,82.78,127.16,0.49
9126,Campaign_C,Display Ads,Loyal Customer,8258.58,55,1002,0,95.12,1396.03,0.17
9127,Campaign_D,Email,Returning Customer,1774.46,44,1030,0,82.86,752.78,0.42
9128,Campaign_C,Social Media,New Customer,3982.98,50,1033,0,84.55,590.05,0.15
9129,Campaign_B,Social Media,Loyal Customer,8242.67,60,1037,0,42.22,212.79,0.03
9130,Campaign_D,Search Ads,New Customer,2138.73,41,951,0,72.6,724.88,0.34
9131,Campaign_A,Display Ads,Returning Customer,8670.51,46,1011,1,44.93,1022.56,0.12
9132,Campaign_B,Social Media,New Customer,5027.81,57,1050,0,12.18,133.39,0.03
9133,Campaign_A,Email,Returning Customer,3724.92,50,1012,0,89.61,1466.7,0.39
9134,Campaign_C,Social Media,Loyal Customer,6658.13,57,962,0,14.71,1375.16,0.21
9135,Campaign_C,Social Media,Returning Customer,3479.76,44,1032,0,20.4,1330.86,0.38
9136,Campaign_A,Display Ads,New Customer,3538.15,56,929,0,11.66,614.35,0.17
9137,Campaign_A,Display Ads,New Customer,7361.91,48,952,0,16.05,1283.96,0.17
9138,Campaign_B,Email,New Customer,3167.34,42,1006,0,15.31,188.15,0.06
9139,Campaign_A,Search Ads,Loyal Customer,2087.65,57,1004,0,70.96,1366.13,0.65
9140,Campaign_D,Search Ads,New Customer,8095.7,49,1031,0,86.81,1282.0,0.16
9141,Campaign_D,Social Media,New Customer,8073.17,42,1013,1,81.7,880.75,0.11
9142,Campaign_A,Email,New Customer,5026.1,48,942,0,66.37,993.51,0.2
9143,Campaign_D,Search Ads,Returning Customer,5313.89,56,1090,0,80.74,526.08,0.1
9144,Campaign_A,Search Ads,New Customer,6991.16,44,953,0,51.09,1423.26,0.2
9145,Campaign_B,Social Media,Returning Customer,5141.82,41,1043,0,91.58,100.14,0.02
9146,Campaign_D,Email,New Customer,4228.7,51,992,0,51.39,1336.5,0.32
9147,Campaign_D,Search Ads,Returning Customer,9949.45,46,998,0,12.54,392.17,0.04
9148,Campaign_A,Display Ads,Returning Customer,1561.64,57,972,0,73.22,1207.63,0.77
9149,Campaign_D,Display Ads,Loyal Customer,5968.01,44,1017,0,84.77,74.14,0.01
9150,Campaign_C,Social Media,Loyal Customer,8870.04,45,973,0,30.21,366.42,0.04
9151,Campaign_B,Social Media,Returning Customer,6903.43,33,975,0,38.61,296.7,0.04
9152,Campaign_B,Social Media,Returning Customer,8821.14,51,1024,0,72.55,1467.39,0.17
9153,Campaign_D,Social Media,Loyal Customer,3429.71,60,995,0,61.64,314.67,0.09
9154,Campaign_D,Search Ads,Returning Customer,2792.73,51,940,0,90.1,556.65,0.2
9155,Campaign_C,Email,Loyal Customer,8527.6,48,985,0,52.99,447.08,0.05
9156,Campaign_C,Social Media,Loyal Customer,4001.73,55,1009,0,70.52,1478.88,0.37
9157,Campaign_D,Social Media,New Customer,7125.85,55,1044,0,34.45,923.81,0.13
9158,Campaign_D,Search Ads,New Customer,1562.71,63,1002,0,93.65,539.59,0.35
9159,Campaign_C,Social Media,Loyal Customer,7582.8,58,993,0,43.28,1361.85,0.18
9160,Campaign_A,Social Media,Loyal Customer,5534.93,55,993,0,58.56,1060.84,0.19
9161,Campaign_C,Email,Returning Customer,2759.26,50,975,1,65.48,1055.22,0.38
9162,Campaign_A,Display Ads,Loyal Customer,4995.59,44,1003,0,32.88,729.58,0.15
9163,Campaign_B,Social Media,Loyal Customer,6999.74,45,981,0,38.51,746.72,0.11
9164,Campaign_B,Search Ads,New Customer,217.68,37,1024,1,55.22,1096.11,5.04
9165,Campaign_C,Email,Loyal Customer,6410.92,38,992,0,34.38,15.17,0.0
9166,Campaign_A,Search Ads,Returning Customer,5461.75,70,976,1,21.71,655.92,0.12
9167,Campaign_C,Email,Loyal Customer,2280.83,45,970,0,85.29,1471.86,0.65
9168,Campaign_C,Email,New Customer,7554.51,61,1000,0,39.23,980.6,0.13
9169,Campaign_A,Social Media,New Customer,3104.26,52,1039,0,47.44,568.25,0.18
9170,Campaign_C,Social Media,New Customer,2840.92,61,996,0,59.24,255.16,0.09
9171,Campaign_B,Social Media,New Customer,4765.06,59,996,0,85.82,538.03,0.11
9172,Campaign_D,Display Ads,Loyal Customer,6793.88,47,985,0,22.63,719.87,0.11
9173,Campaign_D,Display Ads,Returning Customer,9295.58,54,1003,0,66.34,946.05,0.1
9174,Campaign_C,Search Ads,Returning Customer,1499.44,58,970,1,41.6,1474.7,0.98
9175,Campaign_A,Social Media,Returning Customer,4025.03,61,985,0,88.26,744.23,0.18
9176,Campaign_A,Display Ads,Loyal Customer,763.2,42,1049,0,69.51,545.41,0.71
9177,Campaign_B,Social Media,Loyal Customer,7609.65,44,983,0,23.07,380.69,0.05
9178,Campaign_A,Display Ads,Loyal Customer,4532.56,46,1022,0,36.72,1149.1,0.25
9179,Campaign_A,Display Ads,Returning Customer,7098.6,44,1010,0,13.25,695.72,0.1
9180,Campaign_B,Email,Loyal Customer,3289.72,64,992,0,79.35,1087.71,0.33
9181,Campaign_C,Social Media,Loyal Customer,8458.74,38,1058,0,47.15,425.49,0.05
9182,Campaign_D,Social Media,New Customer,5394.8,37,1025,0,14.38,556.94,0.1
9183,Campaign_B,Display Ads,New Customer,9441.72,47,1058,1,11.21,1433.58,0.15
9184,Campaign_C,Social Media,Returning Customer,880.26,46,1024,0,96.0,350.16,0.4
9185,Campaign_B,Display Ads,New Customer,5191.34,42,975,0,86.71,477.89,0.09
9186,Campaign_C,Social Media,New Customer,7687.91,48,979,0,40.1,763.2,0.1
9187,Campaign_B,Email,New Customer,6041.51,53,1020,0,56.49,788.71,0.13
9188,Campaign_C,Social Media,Loyal Customer,329.62,55,991,0,61.83,99.81,0.3
9189,Campaign_B,Email,New Customer,9726.15,57,999,0,56.38,1457.24,0.15
9190,Campaign_C,Search Ads,New Customer,3052.81,48,976,0,37.72,453.97,0.15
9191,Campaign_B,Social Media,New Customer,2567.85,48,1019,1,45.15,80.57,0.03
9192,Campaign_D,Social Media,Loyal Customer,4908.03,56,988,0,26.31,382.36,0.08
9193,Campaign_D,Social Media,Returning Customer,5467.37,45,1019,0,12.99,599.39,0.11
9194,Campaign_A,Email,Loyal Customer,7686.25,41,993,0,23.93,347.33,0.05
9195,Campaign_C,Social Media,Loyal Customer,3993.41,50,966,0,11.18,232.44,0.06
9196,Campaign_B,Social Media,New Customer,4455.61,58,872,0,48.98,760.53,0.17
9197,Campaign_C,Display Ads,Returning Customer,5396.1,39,1060,0,69.48,1194.62,0.22
9198,Campaign_D,Search Ads,New Customer,4004.43,49,983,0,26.28,1057.28,0.26
9199,Campaign_C,Email,New Customer,9154.03,63,1005,0,58.05,638.15,0.07
9200,Campaign_B,Display Ads,Returning Customer,8527.39,50,1018,0,39.25,185.81,0.02
9201,Campaign_C,Email,Returning Customer,4604.24,49,964,0,20.8,1432.33,0.31
9202,Campaign_B,Display Ads,Loyal Customer,101.93,48,1028,0,21.48,505.07,4.96
9203,Campaign_D,Search Ads,Returning Customer,9019.25,46,1020,0,65.63,154.69,0.02
9204,Campaign_D,Display Ads,Loyal Customer,1330.93,52,997,0,20.59,504.71,0.38
9205,Campaign_D,Email,Loyal Customer,2520.67,56,996,0,59.79,1045.6,0.41
9206,Campaign_A,Social Media,New Customer,1608.38,53,1006,0,27.16,376.57,0.23
9207,Campaign_D,Social Media,New Customer,1880.17,59,988,0,87.95,274.41,0.15
9208,Campaign_C,Search Ads,New Customer,8048.49,53,1026,0,14.5,395.43,0.05
9209,Campaign_A,Email,Returning Customer,5837.06,42,998,0,44.84,827.6,0.14
9210,Campaign_D,Email,Returning Customer,9565.34,42,1013,0,78.54,1311.87,0.14
9211,Campaign_C,Email,Loyal Customer,2391.39,41,1015,0,77.42,198.13,0.08
9212,Campaign_C,Search Ads,Loyal Customer,4907.79,41,1029,1,23.03,215.66,0.04
9213,Campaign_C,Social Media,Loyal Customer,9776.54,48,993,0,27.71,642.72,0.07
9214,Campaign_B,Display Ads,Returning Customer,8281.79,39,1038,0,59.17,188.08,0.02
9215,Campaign_A,Search Ads,Loyal Customer,7313.3,41,974,0,71.58,1468.73,0.2
9216,Campaign_C,Display Ads,Loyal Customer,1970.85,61,1019,0,77.71,1317.96,0.67
9217,Campaign_B,Social Media,Returning Customer,7717.11,68,952,0,65.85,97.15,0.01
9218,Campaign_D,Search Ads,New Customer,3540.89,48,1025,0,80.48,1360.31,0.38
9219,Campaign_C,Social Media,Returning Customer,5352.32,48,1033,0,49.59,426.67,0.08
9220,Campaign_B,Display Ads,Loyal Customer,6130.7,45,1059,0,60.45,484.43,0.08
9221,Campaign_C,Email,New Customer,6132.7,51,1009,0,48.99,507.7,0.08
9222,Campaign_A,Email,Returning Customer,7292.58,48,991,0,78.49,105.0,0.01
9223,Campaign_A,Display Ads,New Customer,6650.85,56,995,0,25.73,1167.93,0.18
9224,Campaign_D,Email,New Customer,776.87,52,982,0,32.72,273.77,0.35
9225,Campaign_C,Display Ads,Loyal Customer,4627.74,47,999,0,85.31,312.03,0.07
9226,Campaign_B,Search Ads,Returning Customer,6673.81,56,1008,0,74.3,1152.91,0.17
9227,Campaign_D,Search Ads,Loyal Customer,3030.33,52,975,0,76.17,90.28,0.03
9228,Campaign_C,Search Ads,Returning Customer,3199.26,47,1024,0,18.92,503.94,0.16
9229,Campaign_D,Email,Returning Customer,1333.22,47,1013,1,53.6,841.62,0.63
9230,Campaign_B,Social Media,Returning Customer,4244.29,38,1036,0,60.79,173.68,0.04
9231,Campaign_D,Email,New Customer,9869.62,41,1007,0,80.19,638.09,0.06
9232,Campaign_D,Email,New Customer,2924.66,47,934,0,48.0,530.65,0.18
9233,Campaign_D,Social Media,Loyal Customer,5361.23,60,986,0,58.66,482.54,0.09
9234,Campaign_C,Social Media,Returning Customer,7458.05,60,1058,0,31.45,405.65,0.05
9235,Campaign_B,Social Media,Returning Customer,233.62,53,1038,0,84.89,508.69,2.18
9236,Campaign_A,Social Media,New Customer,9014.35,35,1023,1,92.25,587.88,0.07
9237,Campaign_C,Email,Returning Customer,3926.85,44,1007,0,51.77,192.27,0.05
9238,Campaign_A,Display Ads,Loyal Customer,8704.25,42,1006,0,49.35,311.67,0.04
9239,Campaign_A,Search Ads,Returning Customer,485.58,63,974,0,39.54,1365.74,2.81
9240,Campaign_C,Display Ads,Returning Customer,1542.07,49,1036,0,34.01,1416.78,0.92
9241,Campaign_C,Email,New Customer,3293.04,58,1001,0,59.8,1488.94,0.45
9242,Campaign_B,Social Media,Returning Customer,3520.07,52,994,0,25.19,717.99,0.2
9243,Campaign_B,Search Ads,Loyal Customer,8493.16,48,942,0,63.04,203.34,0.02
9244,Campaign_D,Search Ads,Loyal Customer,210.89,51,975,1,60.52,1025.66,4.86
9245,Campaign_A,Display Ads,Loyal Customer,6447.01,57,1010,0,72.47,1405.24,0.22
9246,Campaign_B,Email,Loyal Customer,1399.99,57,920,0,30.32,46.51,0.03
9247,Campaign_D,Email,New Customer,8249.83,43,964,0,73.18,33.06,0.0
9248,Campaign_B,Email,Returning Customer,7807.88,61,966,1,11.52,918.8,0.12
9249,Campaign_C,Search Ads,New Customer,5049.22,49,1010,0,58.1,59.17,0.01
9250,Campaign_B,Display Ads,Loyal Customer,2205.6,47,975,0,85.97,587.37,0.27
9251,Campaign_A,Search Ads,Returning Customer,6381.5,56,966,1,75.5,566.14,0.09
9252,Campaign_B,Search Ads,New Customer,1646.96,35,1014,0,86.57,148.47,0.09
9253,Campaign_A,Social Media,Returning Customer,1981.24,62,971,0,23.35,1118.82,0.56
9254,Campaign_C,Display Ads,Loyal Customer,6304.23,63,995,1,74.7,163.33,0.03
9255,Campaign_A,Social Media,Loyal Customer,9913.16,60,1032,0,52.22,410.8,0.04
9256,Campaign_B,Email,Returning Customer,8921.5,46,1024,0,39.08,1090.86,0.12
9257,Campaign_D,Search Ads,Returning Customer,5971.76,54,1031,1,42.02,927.27,0.16
9258,Campaign_C,Display Ads,Loyal Customer,5431.51,33,983,0,19.17,708.92,0.13
9259,Campaign_B,Email,New Customer,9984.01,56,1016,0,72.73,73.4,0.01
9260,Campaign_C,Display Ads,Loyal Customer,5519.23,50,1045,0,66.87,1144.58,0.21
9261,Campaign_C,Search Ads,Returning Customer,4259.15,49,1025,0,23.74,1238.04,0.29
9262,Campaign_B,Display Ads,New Customer,9104.6,60,996,1,58.98,153.28,0.02
9263,Campaign_B,Email,Loyal Customer,2418.42,52,987,0,21.67,1479.3,0.61
9264,Campaign_D,Social Media,Returning Customer,1065.51,48,1037,0,38.2,521.08,0.49
9265,Campaign_C,Search Ads,Returning Customer,6377.49,53,957,0,13.97,636.56,0.1
9266,Campaign_C,Social Media,Returning Customer,1048.91,44,970,0,65.9,621.73,0.59
9267,Campaign_B,Search Ads,New Customer,3794.17,48,979,1,11.12,949.4,0.25
9268,Campaign_A,Email,New Customer,4293.42,63,1031,0,33.47,859.76,0.2
9269,Campaign_B,Search Ads,New Customer,5520.63,54,947,0,34.0,841.24,0.15
9270,Campaign_C,Social Media,New Customer,9917.43,52,976,0,77.35,1172.01,0.12
9271,Campaign_B,Search Ads,Returning Customer,2287.72,41,1004,0,50.56,1391.96,0.61
9272,Campaign_D,Email,Returning Customer,3819.99,53,1051,1,61.59,1232.62,0.32
9273,Campaign_A,Search Ads,New Customer,1409.18,47,1014,0,32.42,1081.42,0.77
9274,Campaign_B,Social Media,New Customer,6115.37,55,1004,0,59.29,75.83,0.01
9275,Campaign_D,Email,Returning Customer,7303.96,49,991,0,23.43,372.71,0.05
9276,Campaign_C,Social Media,Loyal Customer,4872.56,55,1021,0,99.31,157.29,0.03
9277,Campaign_B,Search Ads,Loyal Customer,2533.73,48,1023,0,56.53,1282.1,0.51
9278,Campaign_C,Display Ads,Returning Customer,6246.79,61,1026,1,89.14,978.17,0.16
9279,Campaign_D,Social Media,New Customer,5437.66,68,1007,0,19.51,50.37,0.01
9280,Campaign_C,Search Ads,New Customer,1794.74,40,1027,0,63.14,1084.88,0.6
9281,Campaign_D,Display Ads,Returning Customer,4116.25,59,987,0,70.39,505.57,0.12
9282,Campaign_D,Display Ads,Loyal Customer,4408.45,55,932,0,81.01,815.1,0.18
9283,Campaign_D,Email,Returning Customer,9827.92,51,955,0,53.73,869.62,0.09
9284,Campaign_B,Display Ads,Returning Customer,8507.93,43,1046,1,13.25,243.47,0.03
9285,Campaign_C,Social Media,Returning Customer,7370.27,49,975,0,33.51,598.21,0.08
9286,Campaign_C,Social Media,New Customer,8898.89,58,1008,0,35.26,639.68,0.07
9287,Campaign_A,Display Ads,New Customer,7381.3,51,1006,0,38.66,922.34,0.12
9288,Campaign_A,Search Ads,New Customer,9043.68,51,1021,0,18.3,1334.47,0.15
9289,Campaign_A,Social Media,Loyal Customer,640.08,45,973,0,10.06,922.84,1.44
9290,Campaign_A,Social Media,Returning Customer,4615.06,64,979,0,56.77,1025.52,0.22
9291,Campaign_C,Email,Returning Customer,7494.29,54,970,1,76.31,996.92,0.13
9292,Campaign_D,Search Ads,Loyal Customer,5874.63,54,1010,0,30.71,126.69,0.02
9293,Campaign_D,Display Ads,New Customer,1834.15,54,987,0,72.44,449.65,0.25
9294,Campaign_B,Search Ads,Returning Customer,3470.87,59,958,0,75.8,602.64,0.17
9295,Campaign_D,Email,Loyal Customer,3245.97,57,1002,0,47.01,666.62,0.21
9296,Campaign_C,Email,New Customer,2687.33,52,1046,1,57.25,1263.01,0.47
9297,Campaign_C,Search Ads,New Customer,3497.04,40,998,0,38.26,788.13,0.23
9298,Campaign_C,Email,Returning Customer,5197.05,50,998,0,43.77,1223.3,0.24
9299,Campaign_B,Email,New Customer,8563.2,57,1007,1,63.02,1359.79,0.16
9300,Campaign_A,Email,Loyal Customer,7446.12,56,1000,0,42.57,1043.95,0.14
9301,Campaign_D,Search Ads,New Customer,8368.97,52,993,0,55.1,169.93,0.02
9302,Campaign_C,Email,Returning Customer,8847.68,47,967,1,76.94,301.41,0.03
9303,Campaign_C,Display Ads,Loyal Customer,4219.89,56,979,0,96.81,1242.12,0.29
9304,Campaign_A,Display Ads,New Customer,3525.66,57,992,0,90.2,845.68,0.24
9305,Campaign_C,Social Media,New Customer,670.47,45,1024,0,92.3,773.85,1.15
9306,Campaign_D,Display Ads,New Customer,9311.87,50,1020,0,92.01,1453.24,0.16
9307,Campaign_B,Social Media,Loyal Customer,751.65,49,960,0,31.74,551.85,0.73
9308,Campaign_C,Search Ads,New Customer,7437.24,44,1067,0,95.18,61.42,0.01
9309,Campaign_D,Email,Returning Customer,3843.27,50,982,1,30.01,382.75,0.1
9310,Campaign_C,Display Ads,Loyal Customer,9492.93,57,971,0,87.78,427.1,0.04
9311,Campaign_A,Social Media,Loyal Customer,4254.06,48,944,0,62.3,768.64,0.18
9312,Campaign_C,Search Ads,New Customer,8184.42,42,1000,0,85.48,10.76,0.0
9313,Campaign_C,Social Media,Loyal Customer,2898.28,51,1026,0,98.4,1482.39,0.51
9314,Campaign_B,Email,Returning Customer,3060.98,40,942,0,88.81,92.89,0.03
9315,Campaign_A,Display Ads,Loyal Customer,5995.64,39,1014,0,83.49,348.33,0.06
9316,Campaign_A,Search Ads,Returning Customer,9980.03,45,976,0,28.59,1008.67,0.1
9317,Campaign_B,Social Media,New Customer,5223.97,37,967,0,87.39,1466.35,0.28
9318,Campaign_C,Search Ads,Loyal Customer,9369.46,61,998,0,24.92,767.76,0.08
9319,Campaign_D,Social Media,Returning Customer,7883.87,57,925,0,56.14,512.67,0.07
9320,Campaign_A,Social Media,New Customer,7979.06,52,1060,0,55.21,243.71,0.03
9321,Campaign_A,Email,Returning Customer,4416.0,46,1025,0,56.69,1355.02,0.31
9322,Campaign_C,Email,Loyal Customer,3926.77,46,983,0,75.08,75.12,0.02
9323,Campaign_C,Social Media,Loyal Customer,2000.03,47,975,1,45.64,104.96,0.05
9324,Campaign_A,Display Ads,Returning Customer,9643.02,42,989,0,51.1,95.67,0.01
9325,Campaign_C,Search Ads,New Customer,9598.0,60,1032,1,69.31,699.66,0.07
9326,Campaign_D,Search Ads,New Customer,7495.97,48,971,0,71.41,1396.78,0.19
9327,Campaign_A,Email,New Customer,3032.9,39,1032,0,49.38,833.68,0.27
9328,Campaign_D,Display Ads,New Customer,2527.28,41,1022,0,14.69,532.0,0.21
9329,Campaign_D,Social Media,Returning Customer,9887.24,59,1066,0,33.32,357.79,0.04
9330,Campaign_C,Email,Loyal Customer,758.77,55,965,0,94.96,771.73,1.02
9331,Campaign_D,Social Media,Returning Customer,8451.29,56,946,0,93.47,662.27,0.08
9332,Campaign_C,Social Media,Loyal Customer,3619.03,48,986,0,68.47,140.18,0.04
9333,Campaign_B,Email,Loyal Customer,4246.81,44,969,1,26.67,9.45,0.0
9334,Campaign_C,Display Ads,Returning Customer,8336.58,51,963,0,18.61,892.55,0.11
9335,Campaign_D,Search Ads,Returning Customer,996.97,53,997,0,95.46,1287.58,1.29
9336,Campaign_B,Email,New Customer,3606.28,46,962,0,88.59,913.26,0.25
9337,Campaign_C,Display Ads,Loyal Customer,9525.04,43,1014,1,45.81,489.53,0.05
9338,Campaign_D,Social Media,New Customer,7020.75,47,1036,0,66.66,229.83,0.03
9339,Campaign_A,Email,New Customer,7573.9,43,1045,0,92.27,1108.58,0.15
9340,Campaign_A,Search Ads,Returning Customer,7599.3,49,1006,1,22.43,1053.23,0.14
9341,Campaign_C,Search Ads,New Customer,699.64,37,1007,0,67.26,1270.36,1.82
9342,Campaign_C,Social Media,New Customer,2111.76,51,1025,0,92.75,1474.3,0.7
9343,Campaign_A,Email,New Customer,4963.51,48,1003,1,85.29,168.17,0.03
9344,Campaign_D,Search Ads,Returning Customer,3744.69,51,1027,0,35.84,396.88,0.11
9345,Campaign_D,Email,New Customer,4168.03,39,960,0,95.68,515.66,0.12
9346,Campaign_D,Search Ads,New Customer,7836.33,43,939,0,28.28,806.56,0.1
9347,Campaign_C,Social Media,Returning Customer,245.32,56,1041,0,28.77,79.85,0.33
9348,Campaign_B,Social Media,Returning Customer,6638.87,44,1021,1,18.69,413.64,0.06
9349,Campaign_B,Email,Returning Customer,101.09,49,976,0,20.63,1191.22,11.78
9350,Campaign_B,Display Ads,Loyal Customer,724.28,56,1083,0,78.55,72.55,0.1
9351,Campaign_B,Display Ads,Returning Customer,4142.03,54,960,0,34.83,1226.81,0.3
9352,Campaign_B,Social Media,Loyal Customer,8425.39,52,1000,0,88.22,276.96,0.03
9353,Campaign_C,Search Ads,Returning Customer,1535.46,55,951,0,87.18,457.62,0.3
9354,Campaign_C,Display Ads,Returning Customer,5590.75,43,1026,0,20.48,1077.11,0.19
9355,Campaign_B,Social Media,Returning Customer,6817.2,45,1000,0,57.91,1146.91,0.17
9356,Campaign_C,Search Ads,Loyal Customer,2372.38,62,986,0,76.55,316.22,0.13
9357,Campaign_C,Search Ads,New Customer,5172.07,51,948,0,71.44,608.06,0.12
9358,Campaign_B,Display Ads,Returning Customer,9122.93,47,1043,0,19.33,362.83,0.04
9359,Campaign_D,Social Media,Loyal Customer,5171.06,41,971,0,38.96,769.94,0.15
9360,Campaign_C,Search Ads,Returning Customer,1657.5,56,990,0,65.08,978.6,0.59
9361,Campaign_D,Search Ads,New Customer,6315.36,55,1000,0,62.59,405.11,0.06
9362,Campaign_C,Email,Loyal Customer,5962.78,48,1028,0,83.26,693.22,0.12
9363,Campaign_C,Email,Returning Customer,366.85,42,981,0,15.05,803.69,2.19
9364,Campaign_B,Display Ads,Returning Customer,996.88,43,940,1,53.23,628.46,0.63
9365,Campaign_C,Email,Returning Customer,1652.14,54,1050,1,86.41,770.88,0.47
9366,Campaign_A,Social Media,New Customer,1449.26,48,990,0,99.43,216.0,0.15
9367,Campaign_A,Display Ads,Loyal Customer,2668.71,54,1023,0,21.56,60.74,0.02
9368,Campaign_B,Display Ads,Returning Customer,4595.64,53,1087,0,68.13,94.75,0.02
9369,Campaign_D,Email,Returning Customer,3779.99,45,981,1,10.12,1459.24,0.39
9370,Campaign_D,Search Ads,Loyal Customer,8917.43,55,995,0,41.46,110.9,0.01
9371,Campaign_D,Social Media,New Customer,6159.88,67,975,0,50.03,579.04,0.09
9372,Campaign_A,Social Media,New Customer,8773.83,55,970,0,41.13,1187.46,0.14
9373,Campaign_D,Social Media,New Customer,5317.69,50,1030,0,66.21,1275.93,0.24
9374,Campaign_D,Display Ads,New Customer,989.72,45,1001,0,11.38,402.71,0.41
9375,Campaign_B,Social Media,New Customer,4686.55,50,1027,0,91.74,959.99,0.2
9376,Campaign_D,Search Ads,Returning Customer,8238.12,51,962,0,38.67,1085.94,0.13
9377,Campaign_A,Search Ads,Returning Customer,2021.63,52,992,0,23.53,1373.85,0.68
9378,Campaign_A,Email,Returning Customer,1003.02,56,1054,1,48.99,1333.69,1.33
9379,Campaign_A,Social Media,Loyal Customer,3361.4,40,1005,0,56.26,652.68,0.19
9380,Campaign_B,Display Ads,New Customer,3950.09,54,1039,0,14.68,812.01,0.21
9381,Campaign_B,Email,Loyal Customer,3131.95,46,991,0,81.92,1201.38,0.38
9382,Campaign_C,Search Ads,New Customer,1438.88,47,965,0,76.37,898.11,0.62
9383,Campaign_D,Social Media,New Customer,2583.31,43,994,0,56.06,534.08,0.21
