date,department,region,employees,operational_cost,marketing_spend,customer_satisfaction,new_customers,customer_retention_rate,sales_volume,revenue
2022-07-01,Customer Support,East,22,51782.29,34781.32,3.18,49,0.62,128777.39,134746.96
2022-09-01,Sales,West,55,20583.1,30501.15,3.36,43,0.79,206045.45,189933.11
2022-06-01,Operations,Central,22,40302.33,31367.51,4.93,47,0.67,190408.57,183630.31
2021-03-01,Finance,North,62,48493.34,45304.44,4.0,55,0.84,249852.65,263292.94
2023-08-01,Operations,East,68,39051.46,45572.12,4.75,53,0.87,244767.06,234884.53
2021-10-01,Sales,East,75,58534.6,37800.63,4.79,36,0.77,261736.96,240900.81
2022-03-01,Customer Support,Central,61,47675.88,39220.99,4.98,58,0.67,241825.11,224241.33
2021-05-01,Marketing,North,21,59870.71,38523.26,3.08,47,0.81,153346.24,149417.6
2021-04-01,Marketing,East,63,67327.28,28006.69,3.11,51,0.65,217168.63,194828.86
2023-04-01,Customer Support,Central,71,56655.37,34494.14,3.38,60,0.73,181134.51,162729.81
2021-04-01,Sales,East,90,52536.7,32601.69,4.31,45,0.82,251680.39,229381.25
2022-03-01,Customer Support,North,19,30285.3,42301.44,3.52,41,0.93,191325.85,195062.58
2022-05-01,Sales,North,99,50885.64,32921.9,3.99,37,0.83,209287.09,217100.69
2021-03-01,Operations,South,30,25953.13,38588.46,4.57,42,0.82,207596.14,221986.41
2021-10-01,Finance,Central,52,31902.34,28789.27,3.37,49,0.85,244455.75,256388.43
2022-11-01,Sales,West,18,54345.07,36935.27,3.57,51,0.66,117346.79,107627.23
2022-06-01,Marketing,East,85,31015.36,32719.53,4.46,44,0.86,204420.73,185721.95
2021-01-01,Marketing,North,13,84026.26,22477.48,3.02,46,0.69,223991.87,220217.6
2023-11-01,Finance,East,11,63705.54,37245.55,4.51,49,0.86,188510.72,193763.94
2023-07-01,Sales,East,95,50744.55,40392.87,4.35,54,0.91,153107.11,156374.16
2021-01-01,Finance,West,96,8078.38,13505.36,3.26,49,0.78,220051.33,240730.58
2021-03-01,Operations,North,59,21532.18,12583.21,3.49,49,0.6,266447.6,274972.27
2021-03-01,Finance,South,16,84184.1,32365.51,3.03,49,0.81,220964.47,223228.79
2022-07-01,Operations,Central,21,41780.23,33946.61,4.16,47,0.72,205937.43,205908.63
2023-05-01,Marketing,East,77,67754.93,20921.06,3.79,50,0.79,132689.3,113032.94
2023-01-01,Operations,West,12,42194.65,32871.76,3.85,56,0.75,299381.74,281262.81
2023-09-01,Sales,West,95,35013.83,29050.63,3.21,54,0.83,234127.2,233692.4
2023-12-01,Sales,Central,46,34004.85,9627.94,3.7,46,0.71,236693.14,219552.81
2023-05-01,Sales,Central,80,26975.95,31799.67,4.84,42,0.73,207023.02,212381.03
2023-02-01,Sales,North,41,58510.2,20280.85,3.13,45,0.61,227481.93,200320.26
2021-04-01,Customer Support,East,24,55707.82,35725.35,4.95,56,0.65,281136.74,272688.99
2022-02-01,Operations,East,5,41892.19,24959.78,4.7,55,0.73,171774.17,178493.25
2023-03-01,Sales,Central,13,18866.76,33529.93,3.41,61,0.6,286213.03,269447.1
2023-09-01,Finance,South,28,46254.17,41735.0,4.41,57,0.6,260322.01,261083.57
2022-10-01,Finance,East,38,58408.65,25818.09,3.18,53,0.82,237459.75,231846.16
2021-03-01,Customer Support,West,40,83139.44,28709.94,3.32,50,0.76,173262.98,170484.72
2022-11-01,Operations,Central,8,65370.74,42490.42,3.98,49,0.6,258299.13,266941.66
2022-09-01,Operations,East,33,52883.25,35661.28,3.8,42,0.69,151385.52,143248.2
2022-11-01,Operations,North,91,37314.8,29213.73,4.63,45,0.82,237984.02,260101.07
2021-04-01,Customer Support,Central,20,68699.42,44702.09,4.88,44,0.67,131913.62,113069.0
2022-09-01,Operations,West,12,51718.74,27888.48,4.89,52,0.88,145415.94,154525.32
2023-07-01,Operations,North,95,52374.08,27713.87,3.29,58,0.7,201223.5,196182.93
2022-09-01,Sales,Central,43,67713.04,20981.62,4.37,57,0.93,219773.57,230443.03
2023-02-01,Operations,Central,62,46347.48,35599.48,4.14,44,0.78,106365.12,107956.05
2023-11-01,Sales,East,16,63455.39,19620.2,3.74,48,0.66,97244.01,91272.13
2022-12-01,Sales,North,48,31990.92,43453.7,4.99,45,0.64,134901.73,136282.6
2021-11-01,Operations,Central,8,39288.51,24328.6,3.91,39,0.65,247870.38,234446.65
2023-05-01,Finance,West,29,57073.51,34570.75,4.33,52,0.85,249448.87,247886.81
2021-03-01,Marketing,North,74,49102.19,30419.45,4.01,56,0.65,158342.07,154550.0
2021-01-01,Finance,East,71,46097.84,35152.18,3.21,70,0.93,150442.87,140418.26
2022-07-01,Operations,South,43,32169.71,34026.94,3.28,50,0.71,145613.63,136785.87
2022-10-01,Operations,Central,28,64411.45,30922.91,4.5,39,0.62,138488.73,123790.16
2022-02-01,Finance,South,89,25241.21,26358.55,4.6,44,0.66,170457.94,177736.09
2022-02-01,Operations,Central,10,63150.08,32594.73,3.73,61,0.72,204339.85,195420.02
2022-04-01,Sales,East,76,50764.21,42490.91,3.13,47,0.64,291601.96,303345.52
2023-09-01,Customer Support,East,37,50997.89,26959.7,4.91,36,0.9,184916.3,185891.69
2022-01-01,Operations,East,52,49258.04,18796.03,3.99,48,0.94,220044.15,214863.98
2021-12-01,Operations,East,71,37031.48,36503.23,3.27,50,0.87,285495.91,291637.95
2023-09-01,Finance,North,6,49474.66,32601.69,3.4,49,0.82,178549.1,185500.46
2023-09-01,Sales,North,42,55484.4,43518.47,3.09,56,0.88,192518.16,200888.17
2023-05-01,Finance,Central,44,56181.79,35463.92,4.42,46,0.65,204357.59,194049.69
2021-05-01,Finance,North,60,48501.11,42456.75,4.41,51,0.73,224864.76,225401.28
2021-06-01,Operations,Central,92,48302.5,47322.74,4.21,42,0.67,211492.71,201680.94
2023-07-01,Sales,North,25,48191.73,27185.58,4.09,53,0.76,204374.47,213837.64
2022-04-01,Operations,North,86,46156.71,28958.42,3.76,43,0.66,288809.64,256387.1
2023-07-01,Operations,North,39,23529.39,41060.07,4.9,46,0.89,213598.39,206476.46
2023-01-01,Operations,West,79,42192.66,30798.5,4.6,61,0.88,156865.46,166154.67
2023-09-01,Operations,East,79,34418.02,25972.47,4.82,43,0.73,194217.9,193127.55
2022-01-01,Customer Support,West,71,47569.93,27329.01,3.62,51,0.85,89293.95,92393.44
2021-10-01,Marketing,North,64,36239.1,23764.35,4.96,38,0.75,201254.25,210908.92
2022-12-01,Sales,North,27,55173.62,9817.99,3.33,50,0.7,194510.88,197040.28
2021-10-01,Customer Support,West,69,67824.17,36493.35,3.11,48,0.7,210919.17,185308.65
2023-07-01,Marketing,Central,67,45204.26,22730.49,3.64,52,0.77,292077.93,261177.89
2022-01-01,Marketing,East,27,54083.16,15440.37,3.4,54,0.6,160558.05,155442.61
2021-03-01,Marketing,Central,90,42902.74,38796.73,4.04,53,0.85,243619.52,220282.06
2023-10-01,Customer Support,East,46,48450.69,15632.29,3.7,51,0.74,202886.37,207599.5
2023-04-01,Sales,South,98,70411.54,41280.63,3.34,57,0.65,93480.43,87906.16
2022-07-01,Finance,East,68,26821.13,36682.48,4.69,52,0.82,156086.86,166637.1
2022-11-01,Marketing,Central,70,39885.99,34467.44,4.02,60,0.86,193168.43,177338.17
2023-08-01,Finance,East,85,51584.22,18201.18,3.22,63,0.64,155647.21,137681.65
2022-01-01,Finance,South,45,47495.51,11723.0,3.15,56,0.64,242239.83,220651.09
2023-09-01,Operations,South,24,44373.36,22782.73,3.77,51,0.74,190687.38,185339.19
2023-10-01,Finance,North,13,32299.1,4608.11,4.82,52,0.83,131489.63,123162.19
2023-09-01,Operations,South,61,56487.6,6617.38,4.02,45,0.8,176633.33,167974.42
2021-05-01,Sales,West,79,48485.33,38548.03,3.28,42,0.94,162973.28,156552.24
2021-03-01,Sales,Central,21,59643.87,50117.8,3.49,42,0.75,211658.14,215704.83
2021-07-01,Operations,West,82,65586.26,31189.11,3.1,53,0.72,232139.89,204290.56
2022-12-01,Sales,West,86,49370.79,30324.87,4.66,48,0.87,126206.39,134520.43
2022-10-01,Marketing,Central,22,69885.17,23993.67,4.89,69,0.93,176469.24,174685.43
2022-11-01,Sales,West,67,65681.38,38967.68,3.16,50,0.91,192560.73,199613.32
2023-06-01,Operations,West,76,43453.3,14545.75,3.35,45,0.74,292803.39,307292.25
2022-06-01,Marketing,West,97,71968.18,31912.18,3.34,56,0.82,234786.81,202926.26
2023-08-01,Finance,South,76,59841.0,48406.15,4.61,48,0.65,188100.75,195569.43
2021-07-01,Finance,Central,30,69170.24,31639.24,4.68,59,0.85,161268.84,165869.55
2023-09-01,Finance,Central,96,22569.66,27104.41,3.84,49,0.72,195143.36,215689.77
2021-05-01,Operations,Central,76,60055.82,45332.26,4.94,49,0.68,99385.83,85289.78
2023-04-01,Finance,West,88,54674.58,49081.52,3.52,44,0.65,199038.73,202558.34
2021-08-01,Sales,South,76,37745.56,45028.78,4.05,50,0.69,237949.17,212857.16
2022-03-01,Finance,Central,82,27520.49,29158.28,4.99,51,0.78,162880.05,174508.97
2021-04-01,Customer Support,East,17,47743.0,38464.57,4.65,46,0.91,185092.11,176816.29
2023-10-01,Customer Support,Central,21,50749.1,45210.51,3.97,45,0.69,248017.59,263716.53
2021-05-01,Finance,North,30,41176.05,25067.69,3.22,64,0.62,130803.49,122959.52
2023-09-01,Finance,East,10,38747.47,21192.56,4.81,37,0.87,173876.43,175413.56
2021-05-01,Customer Support,Central,85,41762.43,34227.54,4.08,61,0.87,183624.34,173668.64
2023-10-01,Finance,West,8,39898.82,19834.01,3.62,62,0.62,224889.47,242910.99
2023-02-01,Marketing,Central,93,63965.1,18055.7,3.9,41,0.66,212007.76,213878.42
2021-01-01,Customer Support,South,11,37950.99,24431.67,3.62,29,0.66,212683.8,202632.99
2021-04-01,Operations,South,21,25323.51,21547.38,4.1,52,0.76,234082.46,235330.84
2023-02-01,Customer Support,Central,90,61786.47,20262.34,3.55,41,0.69,211744.95,225803.35
2023-09-01,Sales,West,96,63712.69,31560.42,3.89,57,0.86,190088.62,179923.55
2023-09-01,Marketing,West,54,48194.73,32853.72,3.85,60,0.82,231155.28,206904.37
2021-08-01,Operations,West,10,33084.57,16241.97,4.23,52,0.84,224064.1,246242.19
2022-08-01,Finance,Central,34,20911.26,33896.48,3.03,36,0.73,197322.57,214966.91
2022-04-01,Sales,Central,78,50522.29,31847.39,4.2,39,0.77,140754.15,139352.96
2022-09-01,Sales,North,60,57689.73,19876.76,4.19,66,0.84,276288.14,274460.11
2023-02-01,Marketing,South,43,37807.57,30276.24,3.78,49,0.78,209157.64,222779.97
2022-11-01,Operations,East,18,62030.35,32696.74,3.49,45,0.63,142157.0,148633.54
2022-06-01,Sales,East,58,28526.18,33687.24,4.68,47,0.73,134257.65,147775.47
2023-07-01,Operations,South,26,51072.47,38907.97,3.69,52,0.94,216310.42,221532.31
2021-12-01,Operations,North,61,19490.61,38177.38,3.62,53,0.78,226185.27,216365.03
2021-01-01,Sales,South,45,35767.17,30439.3,3.93,54,0.74,156607.59,159225.63
2021-09-01,Operations,North,94,23717.58,21089.68,3.56,51,0.91,215925.5,199274.91
2021-03-01,Marketing,North,14,58461.73,25256.64,4.66,50,0.83,209825.61,215046.25
2023-02-01,Sales,West,6,55116.1,32104.59,4.13,58,0.75,170912.3,154076.23
2021-09-01,Marketing,South,71,86733.49,42919.8,4.51,57,0.81,217612.35,198832.81
2022-04-01,Marketing,East,52,52913.91,7029.27,4.49,43,0.72,200467.38,214671.13
2022-12-01,Operations,Central,46,43553.53,31032.47,4.58,64,0.88,211232.22,214832.37
2022-02-01,Operations,Central,15,34529.82,28536.91,4.74,52,0.85,256437.11,263819.38
2021-03-01,Sales,South,78,64787.1,32771.52,4.84,40,0.68,141283.95,124070.54
2023-10-01,Finance,Central,16,89643.18,16256.22,3.77,54,0.71,193588.15,192552.75
2023-09-01,Sales,North,18,65135.02,39139.22,3.89,48,0.6,186354.5,188734.67
2022-12-01,Marketing,Central,34,53175.78,29800.0,3.1,52,0.88,205580.18,219143.29
2021-09-01,Operations,North,64,51046.64,27358.32,4.85,45,0.63,136708.58,136447.34
2022-01-01,Marketing,North,81,25525.9,33971.83,4.17,47,0.8,221814.01,239698.83
2021-02-01,Customer Support,East,34,63196.61,33246.29,4.42,55,0.9,150842.01,152921.39
2021-07-01,Customer Support,Central,42,39227.49,30256.98,3.87,50,0.94,147936.7,142684.45
2022-09-01,Marketing,East,79,31976.2,24509.2,3.95,52,0.71,260354.66,243578.8
2022-07-01,Finance,Central,69,47192.12,27834.33,4.09,57,0.66,239710.0,258928.57
2023-01-01,Finance,North,95,38314.89,30266.85,4.59,52,0.95,240142.18,261175.42
2022-10-01,Sales,Central,51,36142.16,48217.34,4.23,54,0.67,160300.03,149932.09
2021-11-01,Sales,East,43,42666.53,31139.78,4.62,31,0.65,175502.54,188327.19
2023-09-01,Sales,West,53,21640.94,36663.36,3.43,47,0.92,169263.87,171737.56
2023-08-01,Operations,East,77,46092.61,38629.53,3.41,63,0.93,167353.7,156910.68
2022-09-01,Finance,West,62,53615.27,30239.15,3.41,58,0.77,229977.97,242238.88
2022-08-01,Marketing,South,94,35155.77,43697.44,3.01,43,0.82,247942.75,252956.12
2021-08-01,Customer Support,East,93,70208.24,13186.24,3.36,34,0.75,130650.81,121293.16
2021-09-01,Finance,Central,21,41416.63,33124.45,3.24,69,0.92,127346.64,125493.82
2023-01-01,Finance,West,10,33831.32,41068.53,3.91,51,0.89,300120.61,325102.55
2023-01-01,Finance,Central,19,62253.97,35156.11,3.25,53,0.78,192602.94,180635.49
2023-09-01,Sales,West,71,50967.61,12123.65,3.83,37,0.76,195493.47,186611.03
2021-02-01,Operations,East,99,70128.08,32891.44,5.0,48,0.84,228235.14,215017.22
2022-07-01,Marketing,East,32,74110.7,29594.52,4.01,56,0.83,109055.11,110512.05
2022-08-01,Sales,Central,77,29278.23,30687.08,4.85,49,0.63,129739.98,133686.74
2023-05-01,Operations,East,48,83394.84,26852.81,4.4,61,0.7,257670.99,272722.75
2021-06-01,Finance,Central,22,14726.57,38446.52,4.79,42,0.75,156979.08,166519.4
2022-05-01,Operations,North,36,30975.83,28578.74,4.25,49,0.8,273261.07,291069.61
2023-01-01,Sales,West,87,29948.79,42814.5,4.62,52,0.67,228381.61,229081.59
2021-04-01,Finance,Central,73,70229.1,31540.1,3.61,51,0.71,223700.9,224162.69
2023-06-01,Sales,West,48,57786.07,24059.17,3.74,55,0.78,226024.68,211806.69
2022-08-01,Marketing,North,74,54145.35,49317.05,4.92,57,0.92,282636.75,253633.22
2021-03-01,Finance,West,67,13855.25,22099.04,3.54,44,0.74,222431.19,210494.67
2022-11-01,Operations,Central,80,49659.56,26651.8,3.84,45,0.7,204681.76,219770.21
2022-06-01,Sales,East,62,86572.97,33296.29,4.3,42,0.9,246742.46,213289.05
2023-02-01,Customer Support,West,51,57733.58,15169.5,3.78,34,0.68,203452.99,194837.88
2023-12-01,Operations,West,21,45077.82,32008.61,3.04,48,0.81,280482.6,302804.82
2021-08-01,Operations,North,43,66219.15,24061.36,4.58,59,0.74,186060.2,177163.98
2022-05-01,Finance,South,63,52185.45,52631.31,3.67,38,0.92,118480.08,118757.5
2023-07-01,Operations,East,11,42501.39,27589.63,3.46,59,0.84,163907.17,150917.79
2023-09-01,Sales,Central,67,39810.5,19945.48,4.01,56,0.91,209191.45,209253.55
2023-03-01,Customer Support,North,61,58134.52,33478.77,3.02,56,0.83,239151.77,227109.45
2021-04-01,Marketing,Central,79,45781.03,31054.68,4.73,59,0.8,272718.39,284286.01
2022-10-01,Customer Support,Central,38,52506.23,38111.15,3.52,47,0.75,246870.0,217405.41
2023-02-01,Sales,West,57,15144.26,21368.17,4.85,41,0.81,203888.62,218628.13
2023-08-01,Finance,North,70,48357.91,45346.43,4.36,58,0.88,215936.45,202434.38
2022-12-01,Sales,North,82,34097.84,33683.94,4.1,50,0.75,251858.92,265398.69
2023-11-01,Operations,East,86,65557.7,22712.21,4.61,55,0.82,185108.9,174645.74
2023-08-01,Finance,South,52,34113.54,31172.46,4.99,51,0.76,284155.17,258486.64
2021-07-01,Marketing,Central,64,38521.53,36394.48,3.5,62,0.63,135968.75,121059.41
2023-09-01,Marketing,East,47,29715.09,34958.9,3.71,68,0.8,275164.02,298041.04
2023-07-01,Sales,East,77,62433.98,17875.45,3.97,61,0.62,169087.84,179606.34
2021-12-01,Operations,Central,8,57755.06,10658.48,4.08,46,0.81,220682.95,209490.63
2021-11-01,Marketing,West,82,33552.18,16385.27,4.11,51,0.89,218121.15,215521.16
2022-12-01,Customer Support,West,79,36110.99,32175.57,4.1,41,0.65,229450.69,247037.21
2021-08-01,Finance,Central,98,61891.07,33794.5,4.66,51,0.81,175312.57,168516.25
2023-08-01,Customer Support,North,95,80643.87,3345.8,3.81,45,0.62,283071.77,285029.15
2022-10-01,Marketing,South,97,56718.05,32834.61,3.02,47,0.69,125380.61,118607.2
2023-10-01,Marketing,West,56,67223.33,22589.48,4.75,50,0.64,207296.25,216536.82
2022-07-01,Sales,South,36,46040.06,17830.03,4.32,49,0.61,167959.1,181322.89
2022-08-01,Sales,East,98,34064.3,23775.13,3.38,39,0.9,172362.78,178336.27
2022-02-01,Finance,East,94,47487.93,30559.79,3.06,60,0.74,241330.5,225404.45
2023-09-01,Sales,Central,98,66288.21,29071.16,3.63,36,0.65,265452.64,237779.94
2021-10-01,Operations,Central,55,41506.45,7618.09,3.25,49,0.82,192176.16,173218.2
2022-04-01,Finance,Central,14,44803.67,44507.89,4.79,50,0.92,224540.13,229041.78
2021-04-01,Operations,West,16,83372.51,36462.88,3.56,49,0.78,188310.24,186943.19
2023-03-01,Sales,South,86,76458.09,31519.34,4.41,50,0.89,195729.6,192402.07
2023-04-01,Finance,East,43,52149.16,12932.52,4.32,62,0.89,139566.41,127422.08
2022-04-01,Marketing,South,84,67690.91,21760.0,4.43,50,0.86,176215.82,156671.69
2023-09-01,Customer Support,West,72,32167.18,29333.36,4.06,52,0.7,311290.0,318364.36
2022-07-01,Marketing,South,14,59974.17,37740.73,4.46,46,0.76,289401.74,291709.96
2022-09-01,Operations,South,96,51602.44,40802.8,4.02,43,0.65,142889.21,129462.96
2022-10-01,Marketing,Central,86,56322.71,55023.5,3.76,57,0.92,216046.57,204465.02
2021-09-01,Marketing,South,77,29832.86,31503.59,4.72,49,0.83,238287.09,259442.1
2021-09-01,Customer Support,South,90,26750.19,23467.05,3.92,56,0.6,269035.43,247625.48
2021-09-01,Customer Support,South,14,41593.96,37503.55,4.14,45,0.88,234954.15,218478.42
2023-03-01,Marketing,North,27,29495.67,20105.27,3.93,40,0.61,187620.12,199777.45
2022-05-01,Customer Support,East,81,35758.53,33572.29,4.55,42,0.81,197537.36,203125.66
2021-08-01,Marketing,East,92,88789.65,51477.76,4.08,57,0.75,191795.14,179986.56
2022-04-01,Finance,South,17,68473.73,26935.43,3.94,45,0.67,218589.66,214630.2
2022-06-01,Marketing,Central,52,55196.45,23678.84,3.52,50,0.86,223865.84,203424.5
2023-09-01,Sales,Central,93,56752.48,16106.58,4.82,41,0.95,271652.81,275760.1
2021-01-01,Customer Support,Central,48,56255.12,31463.69,4.73,43,0.85,246307.84,235762.51
2021-12-01,Customer Support,East,97,47136.06,15025.04,3.86,58,0.88,228299.33,249695.74
2021-06-01,Operations,West,84,54853.49,18970.44,4.32,53,0.92,173463.74,153803.56
2021-05-01,Operations,South,68,64204.31,16528.46,4.02,54,0.75,199577.05,212448.71
2022-04-01,Sales,East,44,46538.71,40506.21,3.35,46,0.82,240807.83,222606.65
2022-06-01,Customer Support,Central,10,71657.31,28386.12,3.75,39,0.79,214944.98,198326.9
2022-06-01,Customer Support,East,76,46349.11,43637.69,4.71,44,0.71,221803.03,197778.06
2021-01-01,Operations,East,86,35114.35,32162.64,4.59,59,0.62,165928.62,170677.77
2022-07-01,Operations,East,47,53934.98,25476.31,3.2,41,0.9,188302.65,184999.64
2021-08-01,Marketing,Central,36,47112.2,36193.7,3.15,47,0.64,195372.59,201635.09
2021-03-01,Customer Support,West,53,46169.69,36416.78,4.71,51,0.8,245007.83,241354.24
2023-01-01,Customer Support,North,78,63201.77,41986.05,4.8,43,0.61,135637.73,132587.16
2021-05-01,Marketing,South,91,44550.2,21168.7,3.59,46,0.79,212920.5,229337.83
2022-07-01,Customer Support,South,23,36001.62,30158.99,3.7,43,0.62,227958.29,221733.27
2022-06-01,Sales,East,88,44144.81,18410.13,3.67,39,0.85,110570.46,106890.68
2023-07-01,Operations,West,56,38906.59,32432.81,3.25,51,0.81,243931.19,241482.17
2023-09-01,Operations,Central,56,38737.34,3025.47,4.49,54,0.85,213724.82,217195.69
2022-06-01,Operations,North,38,64680.0,20070.49,3.74,50,0.8,125871.65,113389.44
2022-04-01,Finance,North,63,34665.29,22414.26,4.67,38,0.86,299096.67,282275.46
2022-04-01,Sales,East,85,51778.47,29803.39,4.76,47,0.73,191334.47,183167.23
2021-07-01,Sales,East,9,45016.69,40272.4,4.83,52,0.71,81317.89,84211.07
2022-02-01,Marketing,Central,70,48350.58,12579.94,4.64,48,0.77,253136.82,267845.21
2023-01-01,Finance,Central,45,19449.97,38508.87,4.58,44,0.78,219698.11,200828.96
2023-08-01,Customer Support,Central,38,59657.25,33364.73,3.9,47,0.72,223185.63,230224.78
2022-10-01,Sales,East,58,45790.94,34142.08,3.05,52,0.77,181572.67,169794.34
2022-04-01,Finance,West,24,64572.57,27220.19,3.22,55,0.67,178421.74,155416.78
2023-05-01,Finance,East,58,55996.86,37200.78,4.06,44,0.83,187839.4,177396.86
2022-04-01,Sales,East,70,50726.89,28150.3,3.72,51,0.94,236058.36,212886.26
2021-12-01,Marketing,North,96,50111.1,21085.54,4.66,55,0.81,182487.52,171046.44
2022-05-01,Finance,Central,22,83592.0,28003.86,4.13,56,0.77,205933.78,206373.17
2023-03-01,Operations,South,48,37953.7,31128.18,3.2,37,0.92,244414.89,218747.38
2023-01-01,Finance,Central,52,54381.35,19628.98,3.96,46,0.83,239370.11,232357.95
2022-01-01,Customer Support,West,39,53582.66,5697.11,4.64,58,0.7,213015.25,199393.62
2021-08-01,Sales,West,83,25796.99,36647.01,4.73,53,0.82,178448.0,177129.28
2021-05-01,Customer Support,Central,43,49116.88,22449.95,3.33,47,0.86,127280.23,132866.04
2021-12-01,Marketing,Central,7,26637.18,4515.15,3.2,51,0.87,267849.94,287049.76
2021-03-01,Operations,East,23,48981.31,31181.43,3.77,43,0.6,196382.55,188042.57
2023-11-01,Sales,South,91,25660.42,28373.63,3.13,51,0.87,200396.04,186857.33
2023-09-01,Finance,East,87,55719.69,16425.05,4.45,50,0.88,139184.19,148642.92
2022-10-01,Operations,North,22,31101.7,23467.28,3.9,42,0.66,187430.04,186537.13
2021-09-01,Finance,North,98,49821.78,39674.08,3.4,50,0.9,182909.52,164470.32
2022-06-01,Marketing,West,87,25632.86,14284.44,3.2,55,0.85,213616.99,204979.03
2023-05-01,Sales,West,9,57133.79,24524.42,4.85,53,0.82,228069.78,239340.98
2023-03-01,Marketing,South,59,48821.57,34346.35,3.09,49,0.87,154661.45,140600.17
2023-12-01,Marketing,West,17,47240.39,14687.4,3.2,52,0.69,215239.97,195249.43
2022-05-01,Marketing,North,38,52100.59,48269.24,3.47,56,0.65,210433.04,196102.77
2023-10-01,Marketing,South,92,57856.44,38606.01,3.19,46,0.62,254825.48,259589.66
2021-03-01,Finance,North,22,37110.73,47109.69,4.29,38,0.75,251344.98,241969.15
